@relation grafo
@attribute degree_H numeric
@attribute degree_L numeric
@attribute short_path numeric
@attribute clustering_H numeric
@attribute clustering_L numeric
@attribute betweenness_centrality_H numeric
@attribute betweenness_centrality_L numeric
@attribute closeness_centrality_H numeric
@attribute closeness_centrality_L numeric
@attribute eccentricity_H numeric
@attribute eccentricity_L numeric
@attribute eigenCentrality_H numeric
@attribute eigenCentrality_L numeric
@attribute common_neighbors numeric
@attribute has_edge {True,False}


@data
24,3,52146,1.0,0.9492753623188406,5.743267239592539e-10,0.0,0.11402929292807956,0.0004509757221643123,14,3,-7.006946926956639e-19,-1.2302919236798021e-17,0,False
4,2,52146,1.0,1.0,0.0,0.0,7.67091763352191e-05,3.835458816760955e-05,1,1,1.5141043900185207e-19,6.141546974863387e-20,0,False
4,3,52146,0.5,0.0,2.452828317632274e-07,5.148859258462467e-09,0.11764659706515014,6.849033601358848e-05,14,2,4.863119804348227e-18,-2.5619292881676497e-20,0,False
1,1,7,0.0,0.0,0.0,0.0,0.09181972122032223,0.08985062450599282,16,15,2.0755946613796638e-19,-2.073159632733387e-19,0,False
7,4,8,1.0,0.5714285714285714,2.184240095996022e-06,0.0,0.11156500060703779,0.10555736475334801,15,14,-6.8038143239107405e-19,-8.101733128399149e-19,0,False
6,4,52146,1.0,0.2,2.795095026022482e-08,0.0,0.08621788366586637,0.0001315014451460899,16,3,6.891328149533439e-19,-2.7245952330703264e-19,0,False
5,3,7,1.0,0.6666666666666666,1.447491447818327e-05,0.0,0.10760427559716755,0.09559058077886995,15,15,2.5394475124082945e-19,-4.8787116546612415e-19,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.0766401946509968,6.849033601358848e-05,18,2,1.8680910716388249e-19,-4.8425643939976115e-20,0,False
12,8,4,0.19696969696969696,0.10714285714285714,0.0002963340188416073,0.00013859622655347566,0.11109857674214264,0.1076475527977592,15,15,4.639825731269242e-19,-3.8579094965008496e-19,0,False
5,4,52146,0.8333333333333334,0.7,3.5747879279248833e-06,2.451837742124984e-10,0.116823159243348,7.67091763352191e-05,14,1,1.971292542829135e-18,9.334092604079416e-20,0,False
13,3,5,1.0,0.1794871794871795,0.00028041963386038596,0.0,0.132782330474391,0.091189274763978,15,13,5.27198313870388e-18,7.014016740233246e-19,0,False
7,4,52146,1.0,0.42857142857142855,0.00021703214103308067,0.0,0.10087514929988749,0.0002761530348067888,15,4,6.563390251414103e-19,-8.825176964007088e-19,0,False
14,9,6,0.14285714285714285,0.08333333333333333,0.0010933293761207629,0.0002797669750344465,0.1247612588675758,0.11649563223118073,14,13,2.5522075555795756e-18,1.243310147441155e-18,0,False
3,2,6,1.0,0.3333333333333333,2.8174606472917627e-05,0.0,0.12393737603676683,0.10941933808675411,15,13,5.2458754253205476e-18,-1.0171280315854764e-18,0,False
3,3,9,0.6666666666666666,0.6666666666666666,1.447491447818327e-05,3.6777566131874763e-10,0.09716688011359782,0.09294547122959011,16,15,3.267951309285598e-19,1.5454502450877784e-19,0,False
6,1,52146,0.5333333333333333,0.0,5.105105247879545e-06,0.0,0.12815052191073595,1.9177294083804776e-05,13,1,3.0295466753504454e-17,-6.572185596735286e-19,0,False
15,4,7,0.4857142857142857,0.3333333333333333,8.41139492615582e-05,5.7899657912733064e-05,0.1059840044543545,0.0915035529937002,16,15,-3.200514628620033e-19,-7.484534123669115e-19,0,False
4,1,52146,1.0,0.0,0.0,0.0,0.11794457252686065,1.9177294083804776e-05,14,1,3.879853334984332e-19,3.0591874686083746e-19,0,False
19,2,52146,1.0,0.4619883040935672,0.00046816943332359207,0.0,0.1283831060206105,3.835458816760955e-05,13,1,2.5671902258657376e-17,-3.0708420454991007e-19,0,False
3,2,52146,1.0,0.3333333333333333,2.8950564507689175e-05,0.0,0.11713636670564777,3.835458816760955e-05,14,1,-5.7322442468153716e-21,-3.9114470644534554e-19,0,False
4,2,6,1.0,0.6666666666666666,1.2737508426801177e-06,0.0,0.11468205595073579,0.10746260140217952,15,15,9.38348327944335e-19,1.7586156668730905e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.0882306678604732,8.182312142423371e-05,16,3,4.3069657012680737e-19,-9.333122009148977e-19,0,False
2,2,52146,1.0,1.0,0.0,0.0,0.10552699511484699,3.835458816760955e-05,15,1,2.479600463839699e-19,9.809479895974572e-20,0,False
3,1,6,0.3333333333333333,0.0,2.8950564507689175e-05,0.0,0.1006700622347377,0.09436637232009848,15,15,2.3955792325577864e-19,-7.648129012817882e-19,0,False
18,13,6,0.3137254901960784,0.19230769230769232,0.00041596755761665185,0.00010006948384525388,0.13037351993651755,0.1225706227067906,14,14,4.751505442352183e-18,1.869288599167422e-18,0,False
5,3,52146,1.0,0.2,3.967430278477107e-05,0.0,0.10698584463157168,6.136734106817529e-05,15,2,5.09944775874977e-19,-2.252543945592838e-19,0,False
4,1,8,0.8333333333333334,0.0,2.451837742124984e-10,0.0,0.11478485060272829,0.09955882651443994,15,14,8.967868273234418e-19,-1.5925488430354815e-19,0,False
7,1,10,0.47619047619047616,0.0,5.9693759965073726e-05,0.0,0.1056346799336302,0.08367217943587092,17,15,-1.1843266584958918e-19,-3.0047577078869635e-19,0,False
4,3,52146,1.0,0.5,8.68472802151317e-05,0.0,0.10263179964160857,8.766763009739326e-05,15,3,1.0863291886455056e-18,-3.757097569901231e-20,0,False
6,3,52146,1.0,0.6666666666666666,3.6777566131874763e-10,0.0,0.07748894275414656,5.753188225141433e-05,18,1,-4.794083848264837e-19,-6.097142347515357e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.10524885963105272,3.835458816760955e-05,15,1,-1.3178684192002315e-20,-1.2758570909415066e-19,0,False
2,1,8,1.0,0.0,0.0,0.0,0.10734223862940498,0.10018867155415195,15,14,1.939032579622888e-19,-1.1586837425859437e-19,0,False
4,1,6,1.0,0.0,0.0,0.0,0.10664788585078294,0.10170844863389852,15,14,4.123565808439827e-19,7.729304993234679e-20,0,False
36,3,5,1.0,0.24603174603174602,0.0003974344035522703,0.0,0.1404014465473574,0.099280029462403,15,13,1.9319307679860942e-16,-5.601140307885744e-20,0,False
4,2,52146,1.0,1.0,0.0,0.0,7.67091763352191e-05,3.835458816760955e-05,1,1,1.3918583677642915e-19,3.0966920774477607e-20,0,False
2,2,5,1.0,1.0,0.0,0.0,0.12624514240099588,0.11456972445347766,14,13,8.190204642681512e-18,1.0643176324334504e-18,0,False
6,3,7,0.8666666666666667,0.6666666666666666,1.6934576586905056e-06,3.6777566131874763e-10,0.1244268511243092,0.08697229235639906,16,14,4.489146760933035e-18,-3.2521777273837793e-19,0,False
9,3,8,0.9166666666666666,0.6666666666666666,1.9036634012119242e-06,2.822656963312261e-07,0.11007731845605956,0.1004291295137143,15,14,3.8460351732205874e-19,-9.44853429300185e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.07970609029525558,9.668552433918241e-05,17,3,-2.2267146628283876e-19,-3.022525251238614e-19,0,False
16,7,5,0.9523809523809523,0.16666666666666666,0.0005088822045616334,1.4020453955228274e-08,0.12577695217647744,0.10528317326269565,16,14,1.2719136076647499e-18,-1.1639637928741724e-18,0,False
7,3,52146,1.0,1.0,0.0,0.0,0.10869675075424057,6.472336753284111e-05,15,5,2.1231244660966082e-18,4.012939400052466e-20,0,False
3,2,7,1.0,0.3333333333333333,2.8950564507689175e-05,0.0,0.11932639870451832,0.10627858876622212,14,14,1.1652977091672651e-18,4.510950832988703e-19,0,False
1,1,52146,0.0,0.0,0.0,0.0,0.09567985706352936,2.5569725445073034e-05,15,2,1.4761502372429122e-19,-4.390356113657819e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.11625630728910857,0.00010440971223404822,14,4,8.24477251326699e-19,-2.1034705443489544e-19,0,False
4,1,9,0.8333333333333334,0.0,1.0267070545148371e-09,0.0,0.10710927040329069,0.08533380849112633,17,15,1.9644172629903368e-18,2.870067478161205e-19,0,False
2,1,8,1.0,0.0,0.0,0.0,0.10413366875445951,0.10219615322605727,15,15,-2.0269070973789309e-19,-6.956896612029987e-19,0,False
13,3,7,1.0,0.3333333333333333,2.1657021711002506e-05,0.0,0.11022311298338124,0.09915378896998171,16,14,4.344224410797096e-19,-3.0153177547332624e-18,0,False
7,5,3,0.9047619047619048,0.6,5.600133015084721e-05,4.169533948799804e-06,0.12290833311263999,0.12181926619179509,15,14,-4.741360195111528e-19,-1.7311829397910412e-18,0,False
3,2,9,1.0,0.6666666666666666,8.172792473749946e-11,0.0,0.09384325399779385,0.09021431268588455,16,16,5.732383618945127e-19,-5.274778431557183e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.09006307854058361,5.113945089014607e-05,16,2,1.5113943582596238e-19,-5.281954350812496e-19,0,False
4,2,52146,1.0,1.0,0.0,0.0,0.08214550820124798,7.990539201585324e-05,17,2,-4.496468990419799e-20,-1.3207204680256368e-19,0,False
10,6,6,0.8666666666666667,0.7333333333333333,5.6389421048617355e-06,1.341755551220891e-06,0.10620792152694396,0.10451060630466931,15,15,-7.666296041393659e-19,-8.869986665753876e-19,0,False
29,2,6,1.0,0.046798029556650245,0.002583336386201306,0.0,0.1272263726849903,0.10569819302922144,15,14,4.599009624455588e-18,-2.702399348400888e-19,0,False
1,1,10,0.0,0.0,0.0,0.0,0.10322767721651509,0.08176074748716487,17,14,4.605344225842933e-19,-8.148792367919192e-19,0,False
6,3,8,1.0,0.5333333333333333,2.894946118070522e-05,0.0,0.09973629859022554,0.0895222153821344,17,15,-5.778830978505074e-19,-7.768670666882381e-19,0,False
3,3,52146,1.0,0.6666666666666666,3.6777566131874763e-10,0.0,0.13738883255868833,5.753188225141433e-05,13,1,1.8282662709556764e-17,-1.56118090313153e-19,0,False
8,2,6,1.0,0.9642857142857143,1.763118687427481e-07,0.0,0.11819090622052575,0.10635658372110532,15,14,4.006934481267028e-19,-1.2474874065548548e-18,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.10558174809571613,1.9177294083804776e-05,15,1,6.640939676507064e-19,-5.236274459784245e-20,0,False
5,2,52146,1.0,1.0,0.0,0.0,0.10259742069119765,5.9929044011889926e-05,15,2,9.565454515458721e-19,3.5278507681866474e-19,0,False
3,1,52146,1.0,0.0,0.0,0.0,0.09597937629353549,6.136734106817529e-05,15,2,-6.59820542173998e-20,-3.1790753943250523e-19,0,False
7,1,7,0.23809523809523808,0.0,3.88112443521545e-05,0.0,0.1180814541029064,0.09789010904992937,16,14,1.796682931051745e-18,1.2314850204434326e-18,0,False
3,2,52146,1.0,1.0,0.0,0.0,0.08476240880059788,3.835458816760955e-05,16,1,1.8155945241708811e-19,-3.057045462125682e-19,0,False
10,7,52146,1.0,0.9555555555555556,1.55283057001249e-10,0.0,0.11489182830082433,0.00019725216771913483,14,2,1.4874999925337686e-18,3.005759820108165e-19,0,False
5,4,52146,1.0,0.9,1.8388783065937382e-10,0.0,0.10461843608077147,7.990539201585324e-05,15,2,-9.649103228325227e-19,-9.98597727516856e-19,0,False
3,1,9,0.3333333333333333,0.0,0.00014473811151199313,0.0,0.10366096808367489,0.09602249524617913,16,15,5.78493117779158e-20,-6.026364933805669e-19,0,False
19,3,52146,0.6666666666666666,0.18128654970760233,0.0013790104127815834,3.6777566131874763e-10,0.12426187778046484,5.753188225141433e-05,14,1,2.1087854933959254e-19,-2.54820656292167e-19,0,False
13,4,10,0.6666666666666666,0.3333333333333333,2.8965275534141924e-05,2.8949093405043903e-05,0.11206536191261576,0.07927794599817363,18,14,7.875276727681979e-19,-1.6300513667448832e-18,0,False
2,2,52146,1.0,0.0,6.619961903737457e-09,0.0,0.10930139027663609,6.849033601358848e-05,15,5,8.485588379532352e-20,-2.8200531843639375e-19,0,False
4,1,8,0.8333333333333334,0.0,4.645719090523861e-06,0.0,0.10680699770872212,0.1031534859300366,15,15,4.469176341175185e-19,-3.3168028940510776e-19,0,False
3,1,52146,0.6666666666666666,0.0,1.8442069725215e-07,0.0,0.11923110117167138,1.9177294083804776e-05,13,1,8.018520944863301e-19,-2.846245924259588e-19,0,False
3,1,52146,0.6666666666666666,0.0,3.6777566131874763e-10,0.0,7.67091763352191e-05,1.9177294083804776e-05,2,1,3.728157773087914e-19,1.7498515066159445e-19,0,False
6,1,52146,1.0,0.0,0.0,0.0,0.11844865939986987,3.835458816760955e-05,13,3,4.851416796019706e-18,7.700828938076023e-19,0,False
1,1,52146,0.0,0.0,0.0,0.0,3.409296726009738e-05,2.5569725445073034e-05,3,2,6.776583932898063e-19,-5.225086656421693e-19,0,False
9,3,13,1.0,0.4166666666666667,0.00010131631028273388,0.0,0.09623898420396546,0.0649564432409376,19,15,3.4762534956367827e-19,4.1827325093321867e-20,0,False
6,1,6,0.4,0.0,5.899976506830255e-05,0.0,0.11845196517229188,0.10615024169618575,15,14,1.8653499402777193e-18,1.4764678451759657e-18,0,False
5,3,6,1.0,0.6,0.0002605021208739727,0.0,0.12168704268170766,0.10999295865183377,15,14,4.882707738462675e-18,9.212578762873153e-19,0,False
12,2,11,1.0,0.5909090909090909,0.00013502465295342887,0.0,0.08950630286283039,0.08380978844661911,16,16,7.35479631916178e-19,-1.2295069341202286e-18,0,False
5,3,8,1.0,0.3333333333333333,1.1337054549318521e-05,0.0,0.11472811353488635,0.10527421972366009,15,14,-5.106122941908572e-19,-6.47053006532287e-19,0,False
4,3,12,1.0,1.0,0.0,0.0,0.09257764678811141,0.07753140854304873,18,16,4.486313950146844e-19,2.0444770937668573e-20,0,False
2,1,52146,1.0,0.0,0.0,0.0,3.835458816760955e-05,1.9177294083804776e-05,1,1,5.260886716595639e-19,2.1407396465320761e-19,0,False
7,2,8,1.0,0.5714285714285714,5.78939206124165e-05,0.0,0.11546157231941598,0.09147904084938129,16,15,7.530749155070737e-19,-5.44301025521091e-19,0,False
4,3,52146,1.0,1.0,0.0,0.0,0.09930790527248513,7.67091763352191e-05,16,1,6.984727344592751e-19,3.2240009970004305e-19,0,False
5,2,7,1.0,0.7,1.535927261007524e-07,0.0,0.11639795996212833,0.11180851989000998,14,14,6.946613687165275e-19,-6.086519111123039e-19,0,False
5,2,10,1.0,1.0,0.0,0.0,0.10361722241399794,0.08373561693856467,16,14,3.728380127084276e-19,-4.999517445550149e-19,0,False
5,2,52146,1.0,1.0,0.0,0.0,0.08847423495132091,3.835458816760955e-05,17,1,1.0044099851834515e-19,-4.2729793612734474e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.09509247892050213,1.9177294083804776e-05,15,1,-5.441487186847921e-20,-6.288333555735022e-19,0,False
9,6,4,1.0,0.3055555555555556,3.026827566811978e-05,0.0,0.1324242623050098,0.1194295296995677,13,13,4.042999816053348e-17,1.61056001769913e-17,0,False
6,1,9,0.9333333333333333,0.0,5.789524460481392e-06,0.0,0.1215511273444326,0.08297996306678573,17,14,5.395819636388938e-18,4.6404085257060444e-20,0,False
15,14,6,0.978021978021978,0.3523809523809524,0.00015669825093737628,1.225918871062492e-10,0.11944585511401389,0.11022352191382934,14,14,4.948633828148632e-18,-3.1692016889800613e-18,0,False
2,2,9,1.0,1.0,0.0,0.0,0.1054689290628865,0.07700231216151643,18,14,6.880191014831186e-20,-2.7097841300411324e-19,0,False
4,1,52146,0.6666666666666666,0.0,1.447491447818327e-05,0.0,0.09621000031299728,1.9177294083804776e-05,15,1,-3.1436479887987873e-19,-4.819855797713576e-19,0,False
17,1,52146,0.16176470588235295,0.0,0.0005571932974304189,0.0,0.12479112925193137,2.5569725445073034e-05,14,2,3.7105897293257783e-19,-9.454641999416923e-20,0,False
15,2,5,1.0,0.3904761904761905,0.00013324286866236756,0.0,0.13833561379486212,0.11198594824180191,15,13,1.0531637967800079e-16,-2.2212211144651645e-19,0,False
5,3,52146,1.0,1.0,0.0,0.0,0.11501636843091798,0.0001194892939067836,14,2,8.390631065766214e-19,-1.5114624159745044e-19,0,False
9,1,52146,0.16666666666666666,0.0,0.0002993003735143867,0.0,0.12304475426645888,2.5569725445073034e-05,13,2,6.9239689597776395e-18,5.558024122640341e-19,0,False
6,1,8,1.0,0.0,0.0,0.0,0.10765652449986252,0.09378104690261164,16,15,-4.8327169331095465e-19,-2.273072168641535e-18,0,False
5,1,52146,0.9,0.0,1.8388783065937382e-10,0.0,0.09407533112519216,9.588647041902388e-05,16,1,5.170294832777546e-19,1.873217617160276e-19,0,False
11,1,6,0.38181818181818183,0.0,0.00012230702527737657,0.0,0.11471216633906538,0.11103297429376273,15,14,8.96057980337745e-19,7.928934768890575e-19,0,False
5,1,52146,1.0,0.0,0.0,0.0,9.588647041902388e-05,2.5569725445073034e-05,2,1,8.69882946621e-20,6.056872208500867e-20,0,False
10,2,6,1.0,0.9333333333333333,2.53197395193887e-07,0.0,0.14016166713051353,0.09324418306536762,16,13,8.578341166641379e-17,2.614873434860235e-21,0,False
3,3,11,1.0,1.0,0.0,0.0,0.09210751718054516,0.08730377164005372,17,16,4.2969562092397865e-19,2.8821409727464265e-19,0,False
6,5,11,0.5,0.13333333333333333,8.740178785416858e-05,1.2923670884524957e-05,0.10337889840372726,0.08421483994924248,17,16,1.302867611138321e-18,-8.125798216754733e-19,0,False
2,1,52146,0.0,0.0,7.355513226374953e-10,0.0,3.835458816760955e-05,1.9177294083804776e-05,1,1,5.508735994410948e-19,-7.194548390953756e-20,0,False
11,1,52146,0.21818181818181817,0.0,9.71432800616322e-05,0.0,0.10307725541553554,1.9177294083804776e-05,15,1,7.371258252901562e-19,-1.4906029288147597e-18,0,False
4,1,7,0.8333333333333334,0.0,9.649697801679668e-06,0.0,0.12720676201929132,0.09808271959648457,15,13,2.4337692510718343e-17,2.9178086496658234e-19,0,False
4,2,5,1.0,0.8333333333333334,1.1484659581149596e-06,0.0,0.12853974394135628,0.1056598505475228,15,13,2.2933345830269206e-17,4.624535829145115e-19,0,False
8,2,52146,1.0,0.9642857142857143,3.7739416396635335e-07,0.0,0.12009478382542821,3.835458816760955e-05,14,1,-1.0470455684760764e-19,-1.835817632615151e-19,0,False
7,4,6,1.0,0.6666666666666666,1.447491447818327e-05,0.0,0.12125595102627404,0.10193317858469908,16,14,1.0903905345883295e-17,3.660854705252207e-19,0,False
4,2,52146,1.0,1.0,0.0,0.0,7.67091763352191e-05,3.835458816760955e-05,1,1,3.2240009970004305e-19,-3.428050243720325e-19,0,False
19,1,52146,0.52046783625731,0.0,0.0014746552730153385,0.0,0.13402768147253352,1.9177294083804776e-05,13,1,2.1486516836735423e-18,1.7366627968892586e-19,0,False
4,1,52146,1.0,0.0,0.0,0.0,0.09638385331265775,1.9177294083804776e-05,15,1,6.263999675280324e-19,-5.1058495115284075e-20,0,False
3,2,52146,1.0,1.0,0.0,0.0,7.830728417553618e-05,5.753188225141433e-05,2,1,6.167275512493216e-19,2.695340405192155e-19,0,False
4,3,52146,1.0,1.0,0.0,0.0,0.10451795962995616,6.849033601358848e-05,15,2,2.166797827323648e-19,-6.959229154186894e-20,0,False
14,1,8,0.27472527472527475,0.0,0.00019349604940608215,0.0,0.14093894674832572,0.08693615368555006,17,12,8.293303536038612e-17,-3.2843383384569395e-19,0,False
5,2,6,1.0,0.9,4.656118102643386e-06,0.0,0.11932639870451832,0.10648504889428988,14,14,1.0059749248965543e-18,-9.237661983069916e-19,0,False
9,1,52146,0.7777777777777778,0.0,3.1428118462537514e-05,0.0,0.09091496885307943,1.9177294083804776e-05,16,1,4.0354481625543096e-20,-5.288887641230646e-19,0,False
2,1,7,1.0,0.0,0.0,0.0,0.10670994054434409,0.09204730406535269,16,15,-4.561754715126967e-19,-7.821083415027531e-19,0,False
19,4,8,0.5,0.26900584795321636,0.00023979860020467667,2.8950564507689175e-05,0.1323605457393458,0.0778566961132868,17,13,4.56140686448483e-18,8.645653467385556e-20,0,False
4,1,52146,1.0,0.0,0.0,0.0,0.1029657969863816,1.9177294083804776e-05,15,1,6.857953083616123e-19,-6.764294582297932e-19,0,False
32,1,6,0.17943548387096775,0.0,0.0006001568317136783,0.0,0.14532635518873357,0.09695094666705902,16,13,1.3141566226045584e-16,-1.2431498165149428e-18,0,False
8,6,52146,1.0,0.42857142857142855,0.00028943944545785436,0.0,0.1254884778023145,0.00011506376450282866,13,1,4.986445485263335e-18,-4.784978515741387e-19,0,False
5,2,52146,1.0,0.9,1.8388783065937382e-10,0.0,0.1132119580705099,9.588647041902388e-05,14,1,7.879477193710178e-19,-6.567410047180121e-19,0,False
3,2,52146,1.0,0.6666666666666666,3.458210012553375e-07,0.0,0.11136886019557653,3.835458816760955e-05,15,1,3.2654368966026473e-19,2.1407396465320761e-19,0,False
5,2,8,1.0,1.0,0.0,0.0,0.11887282776100942,0.09010705638704201,16,14,5.674810598733049e-19,-1.4055116789247113e-19,0,False
3,2,10,1.0,1.0,0.0,0.0,0.10765496409642158,0.07545978206736742,17,15,9.607247429808609e-20,-4.386093872550985e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,0.10753845186467428,8.337953949480337e-05,15,3,3.538779180691971e-19,-5.417489768072092e-19,0,False
22,1,52146,0.05627705627705628,0.0,0.0005325734742144117,0.0,0.1243060705956953,1.9177294083804776e-05,14,1,2.245156418132072e-18,4.291852390650909e-20,0,False
6,3,52146,1.0,0.3333333333333333,5.516634919781215e-09,0.0,0.12656406277862128,0.00011506376450282866,14,1,3.1434254371060606e-18,-2.236492326034507e-19,0,False
8,3,6,1.0,0.32142857142857145,3.0254817962401464e-05,0.0,0.12212723455881398,0.1036624148522455,15,14,8.756311925006741e-18,-2.2243293498628627e-19,0,False
2,2,7,1.0,1.0,0.0,0.0,0.1155019714357775,0.09885389380035856,15,14,1.4244318494885865e-18,-7.620395178779524e-20,0,False
10,4,7,1.0,0.4222222222222222,0.00025624427593847084,0.0,0.11121294329103458,0.1107337665456081,15,15,5.101011705238788e-19,-2.9314144872124856e-20,0,False
3,3,9,1.0,1.0,0.0,0.0,0.10275070846139649,0.08467785294966172,17,15,7.770145615345615e-21,-1.1442165369176837e-19,0,False
7,4,5,0.9523809523809523,0.8333333333333334,5.738212535410006e-09,1.0507876037678503e-10,0.13135806704006914,0.12057829604190687,14,13,1.328648128119744e-17,4.173322420415709e-19,0,False
2,2,52146,1.0,1.0,0.0,0.0,3.835458816760955e-05,3.835458816760955e-05,1,1,5.478929417080451e-20,-2.9160623137510427e-19,0,False
4,3,4,1.0,0.8333333333333334,2.451837742124984e-10,0.0,0.11068920999028918,0.10537092386551504,15,14,1.125138014824767e-18,-7.9380976118847905e-19,0,False
2,1,52146,1.0,0.0,0.0,0.0,4.3148911688560746e-05,1.9177294083804776e-05,2,1,6.50427893125164e-19,1.7111442061348703e-19,0,False
7,1,7,0.42857142857142855,0.0,9.209505312090957e-06,0.0,0.11560444250314622,0.10575199456338454,15,14,1.5199369797038309e-18,2.3678726484368806e-19,0,False
